new_scores,new_ranks,original_score,exp_length,new_rank,original_rank,facts,new_score,exp,prediction
[0.9941154718399048],[1],0.9883594512939453,12,1.0,1,"[({(6350, 17, 6351)}, 0.4851933247779843, 'baseline'), ({(882, 47, 6350), (2970, 109, 6350)}, 0.3945471165984293, 'baseline'), ({(5563, 12, 6350), (6350, 17, 6351), (2970, 109, 6350)}, 0.3763953861668751, 'baseline'), ({(882, 47, 6350)}, 0.37234119738435195, 'baseline'), ({(5563, 12, 6350), (2970, 109, 6350)}, 0.3572729344687254, 'baseline'), ({(2970, 109, 6350)}, 0.3391354793900078, 'baseline'), ({(6350, 17, 6351), (6350, 19, 1654), (882, 47, 6350), (2970, 109, 6350)}, 0.2731008341206018, 'baseline'), ({(882, 47, 6350), (6350, 19, 3179)}, 0.1912570999306742, 'baseline'), ({(5563, 12, 6350), (6350, 17, 6351), (882, 47, 6350), (2970, 109, 6350)}, 0.09173307853148555, 'baseline'), ({(6350, 38, 2970), (6350, 17, 6351), (882, 47, 6350), (2970, 109, 6350)}, 0.08300850821460931, 'baseline'), ([(6402, 43, 141), (6402, 19, 467), (6350, 19, 467)], 0.0011, 'xrule'), ([(6402, 43, 141), (2467, 47, 6350), (6350, 19, 2467), (6402, 19, 2467)], -0.0016999999, 'xrule'), ([(820, 19, 3179), (6350, 19, 3179), (820, 43, 141)], -0.0027, 'xrule'), ([(820, 19, 1654), (1654, 47, 820), (6350, 19, 1654), (820, 43, 141)], -0.0027, 'xrule'), ([(11590, 43, 141), (11590, 19, 467), (6350, 19, 467)], -0.0041999994, 'xrule')]",0.9941154718399048,"[(7120, 43, 141), (4412, 38, 2970), (7120, 17, 6351), (4412, 43, 141), (5563, 12, 6350), (2970, 109, 6350), (11801, 6, 5563), (11801, 43, 141), (808, 19, 882), (882, 47, 6350), (6350, 17, 6351), (808, 43, 141)]","(6350, 43, 141)"
[0.891025722026825],[1],0.8010475039482117,15,1.0,1,"[({(6183, 19, 1284)}, 0.3087517730954523, 'baseline'), ({(6183, 19, 1198)}, 0.29986975708989, 'baseline'), ({(6183, 43, 384)}, 0.29848865785973644, 'baseline'), ({(6183, 45, 3490)}, 0.296474646673309, 'baseline'), ({(2687, 76, 6183)}, 0.2959153763028956, 'baseline'), ({(6183, 48, 32)}, 0.27434075974232847, 'baseline'), ({(2429, 20, 6183)}, 0.2653099407773507, 'baseline'), ({(6183, 45, 5293)}, 0.25011683595899487, 'baseline'), ({(3490, 45, 6183)}, 0.22524992701723873, 'baseline'), ({(1547, 8, 6183)}, 0.21484703893137463, 'baseline'), ({(985, 42, 6183)}, 0.20917020311812806, 'baseline'), ({(200, 20, 6183)}, 0.20117310749237408, 'baseline'), ({(479, 42, 6183)}, 0.19471033978035557, 'baseline'), ({(5360, 76, 6183)}, 0.19354190986957265, 'baseline'), ({(6183, 3, 1547)}, 0.15861786457084343, 'baseline'), ({(6183, 17, 4456)}, 0.15698067395828108, 'baseline'), ([(6183, 19, 1198), (11406, 17, 1002), (11406, 19, 1198)], 0.144, 'xrule'), ({(6183, 17, 862)}, 0.14348084772174952, 'baseline'), ([(8298, 17, 1002), (1756, 42, 6183), (1756, 42, 8298)], 0.1354, 'xrule'), ({(12517, 20, 6183)}, 0.11957349916176756, 'baseline'), ({(8833, 76, 6183)}, 0.1007317854778119, 'baseline'), ([(8298, 17, 2424), (8298, 17, 1002), (6183, 17, 2424)], 0.09899999, 'xrule'), ({(6183, 17, 2424)}, 0.09404378668723647, 'baseline'), ([(3105, 17, 1002), (6183, 25, 62), (3105, 25, 62)], 0.059699982, 'xrule'), ([(11406, 25, 62), (11406, 17, 1002), (6183, 25, 62)], 0.039599985, 'xrule')]",0.891025722026825,"[(6183, 19, 1198), (6183, 19, 1284), (3490, 45, 6953), (2687, 76, 8473), (8473, 17, 1002), (3350, 17, 1002), (1198, 47, 2122), (1347, 17, 1002), (6183, 45, 3490), (3350, 43, 384), (6953, 17, 1002), (2687, 76, 6183), (1347, 19, 1284), (6183, 43, 384), (2122, 17, 1002)]","(6183, 17, 1002)"
[0.9146500825881958],[2],0.9645830988883972,18,2.0,1,"[({(8377, 109, 6826), (8377, 86, 441), (8377, 31, 844), (8377, 26, 342)}, 0.34765521831965296, 'baseline'), ({(8377, 26, 2948), (8377, 86, 441), (8377, 26, 342), (8377, 109, 6826)}, 0.23943295664447695, 'baseline'), ({(8377, 31, 1313), (8377, 86, 441), (8377, 26, 342)}, 0.19859487877735998, 'baseline'), ({(8377, 31, 1313), (8377, 109, 6826), (8377, 31, 844), (8377, 26, 342)}, 0.09751010969676241, 'baseline'), ({(8377, 31, 1313), (8377, 26, 2948), (8377, 31, 844), (8377, 26, 342)}, 0.09283391670050456, 'baseline'), ({(8377, 31, 4), (8377, 26, 342)}, 0.07826174334148021, 'baseline'), ({(8377, 31, 1313), (8377, 109, 6826), (8377, 26, 342)}, 0.06582878061928014, 'baseline'), ({(8377, 26, 2948), (8377, 86, 441), (8377, 26, 342)}, 0.04835284777278505, 'baseline'), ([(70, 26, 64), (70, 26, 342), (8377, 26, 342)], 0.036700003, 'xrule'), ([(5802, 26, 64), (5802, 26, 342), (8377, 26, 342)], 0.034900002, 'xrule'), ([(4419, 26, 342), (4419, 26, 64), (8377, 26, 342)], 0.034, 'xrule'), ([(2066, 26, 64), (2066, 26, 342), (8377, 26, 342)], 0.0331, 'xrule'), ([(1892, 26, 64), (1892, 26, 342), (8377, 26, 342)], 0.0317, 'xrule'), ({(8377, 26, 342)}, -0.2930838653365767, 'baseline'), ({(8377, 31, 844), (8377, 26, 342)}, -0.32596846287033104, 'baseline')]",0.9146500825881958,"[(418, 26, 2948), (8377, 109, 6826), (10340, 26, 64), (13009, 26, 64), (8377, 26, 342), (418, 26, 64), (13009, 26, 342), (12287, 26, 64), (8377, 31, 844), (441, 32, 8509), (11266, 107, 844), (8377, 26, 2948), (8377, 31, 1313), (11266, 26, 64), (10340, 136, 6826), (12287, 31, 1313), (8377, 86, 441), (8509, 26, 64)]","(8377, 26, 64)"
[0.04487286135554314],[11],0.44494742155075073,19,11.0,1,"[([(1147, 3, 6810), (6810, 8, 1147), (6810, 3, 1147), (6810, 159, 1630), (8706, 136, 1147), (1147, 38, 8706), (1147, 6, 8706), (1147, 8, 6810)], 0.078400016, 'xrule'), ([(1147, 159, 1630), (1147, 226, 1630), (1147, 38, 8706), (1147, 6, 8706), (8706, 136, 1147)], 0.07820001, 'xrule'), ([(8706, 26, 2948), (5968, 26, 2948), (5968, 86, 1630)], 0.07800001, 'xrule'), ([(8706, 86, 410), (410, 38, 8706), (5968, 86, 1630), (5968, 86, 410), (410, 32, 5968)], 0.077800006, 'xrule'), ([(8706, 26, 1098), (5968, 86, 1630), (5968, 26, 1098)], 0.055100024, 'xrule'), ({(1147, 38, 8706)}, 0.007663805946683059, 'baseline'), ({(8706, 31, 163)}, 0.006476836696575495, 'baseline'), ({(1147, 6, 8706)}, 0.004647980848811492, 'baseline'), ({(2317, 38, 8706)}, 0.004599389590477511, 'baseline'), ({(8706, 28, 32)}, 0.004397870912900682, 'baseline'), ({(8706, 86, 2317)}, 0.003248976036809555, 'baseline'), ({(8706, 26, 2948)}, 0.0020696427025023124, 'baseline'), ({(8923, 6, 8706)}, 0.002031328109715892, 'baseline'), ({(8706, 11, 23)}, 0.00192434104373415, 'baseline'), ({(8706, 86, 410)}, 0.0017476220869176362, 'baseline'), ({(8706, 136, 1147)}, 0.001427638307243939, 'baseline'), ({(8706, 84, 6810)}, 0.00014586742031460557, 'baseline'), ({(4252, 6, 8706)}, -0.0008348701893312339, 'baseline'), ({(2317, 32, 8706)}, -0.0009831945159191162, 'baseline'), ({(8706, 31, 7043)}, -0.003515549062816756, 'baseline'), ({(2250, 2, 8706)}, -0.004002699664368851, 'baseline'), ({(8706, 13, 32)}, -0.005554202077207041, 'baseline'), ({(8706, 106, 592)}, -0.01208495538362512, 'baseline'), ({(1808, 7, 8706)}, -0.015827325225618097, 'baseline'), ({(8706, 31, 147)}, -0.01713395962195283, 'baseline')]",0.04487286135554314,"[(8706, 136, 1147), (5968, 26, 2948), (8706, 26, 1098), (1147, 3, 6810), (6810, 8, 1147), (1147, 159, 1630), (6810, 159, 1630), (5968, 26, 1098), (8706, 86, 410), (5968, 86, 410), (1147, 6, 8706), (5968, 86, 1630), (6810, 3, 1147), (8706, 26, 2948), (1147, 226, 1630), (410, 38, 8706), (410, 32, 5968), (1147, 38, 8706), (1147, 8, 6810)]","(8706, 86, 1630)"
[0.9800984859466553],[1],0.9936367273330688,16,1.0,1,"[({(8458, 8, 2664)}, 0.09401689009767211, 'baseline'), ([(291, 25, 62), (2664, 77, 2016), (2016, 38, 291), (2016, 77, 2664)], 0.09019998, 'xrule'), ([(1300, 42, 8024), (2664, 41, 1300), (8024, 25, 62)], 0.08429998, 'xrule'), ([(2664, 17, 1415), (7965, 17, 1415), (7965, 25, 62)], 0.0422, 'xrule'), ({(8458, 8, 2664), (2379, 8, 2664), (2664, 164, 2053)}, 0.04111609882166225, 'baseline'), ({(8458, 8, 2664), (2664, 77, 2016), (2664, 164, 2053), (2664, 8, 8458)}, 0.04093054957489196, 'baseline'), ([(2664, 41, 212), (4567, 25, 62), (212, 42, 2664), (212, 42, 4567)], 0.03669998, 'xrule'), ({(8458, 8, 2664), (2016, 77, 2664), (2664, 164, 2053)}, 0.03427610821414644, 'baseline'), ({(2053, 77, 2664), (8458, 8, 2664)}, 0.027569572408032938, 'baseline'), ({(8458, 8, 2664), (2664, 77, 2016), (2379, 8, 2664)}, 0.02372823187524084, 'baseline'), ({(6196, 76, 2664), (2664, 164, 2053)}, 0.02125142043648468, 'baseline'), ({(8458, 8, 2664), (2379, 8, 2664), (2664, 8, 8458), (2053, 164, 2664)}, 0.020709256589829094, 'baseline'), ({(2664, 164, 2053)}, 0.01808641380415946, 'baseline'), ({(8458, 8, 2664), (8943, 76, 2664)}, 0.017364243951510268, 'baseline'), ([(2664, 41, 212), (212, 42, 8024), (212, 42, 2664), (8024, 25, 62)], -0.021699995, 'xrule')]",0.9800984859466553,"[(2664, 77, 2016), (8024, 25, 62), (8458, 8, 2664), (1300, 42, 8024), (2664, 17, 1415), (2664, 41, 1300), (2016, 77, 2664), (2379, 8, 2664), (2053, 25, 62), (2016, 38, 291), (2379, 25, 62), (8458, 25, 62), (291, 25, 62), (7965, 17, 1415), (2664, 164, 2053), (7965, 25, 62)]","(2664, 25, 62)"
[0.03843628615140915],[4],0.154959037899971,13,4.0,1,"[({(744, 38, 1888)}, 0.0495726605818879, 'baseline'), ({(1888, 28, 32)}, 0.03615235440240195, 'baseline'), ({(475, 32, 1888)}, 0.017769365542825533, 'baseline'), ({(4295, 32, 1888)}, 0.01466637382097432, 'baseline'), ([(4826, 26, 1098), (1888, 26, 1098), (4826, 14, 2272)], -0.006699994, 'xrule'), ({(1888, 25, 62)}, -0.008711804658547302, 'baseline'), ({(1888, 13, 32)}, -0.013574761396392434, 'baseline'), ({(10205, 6, 1888)}, -0.02017445588180402, 'baseline'), ([(4826, 30, 285), (285, 7, 1888), (4826, 14, 2272), (285, 7, 4826)], -0.0233, 'xrule'), ([(5335, 26, 1098), (1888, 26, 1098), (5335, 14, 2272)], -0.033099994, 'xrule'), ({(1888, 11, 23)}, -0.03554037679883664, 'baseline'), ({(1888, 109, 1887)}, -0.036252220217162394, 'baseline'), ({(744, 6, 1888)}, -0.039913808009715564, 'baseline'), ([(403, 14, 2272), (1888, 26, 1098), (2272, 2, 403), (403, 26, 1098)], -0.0467, 'xrule'), ({(145, 6, 1888)}, -0.04831346590296744, 'baseline'), ({(9844, 6, 1888)}, -0.056848299701686325, 'baseline'), ({(8010, 6, 1888)}, -0.057752785299192075, 'baseline'), ({(1888, 14, 5334)}, -0.10518376243358113, 'baseline'), ({(1126, 7, 1888)}, -0.11429525622176595, 'baseline'), ({(1888, 31, 8186)}, -0.12527750888710798, 'baseline'), ({(642, 38, 1888)}, -0.13806315215466483, 'baseline'), ({(642, 6, 1888)}, -0.15675466207605726, 'baseline'), ({(1533, 38, 1888)}, -0.19227366584595718, 'baseline'), ({(8159, 6, 1888)}, -0.1997187925628027, 'baseline')]",0.03843628615140915,"[(4295, 32, 1888), (744, 38, 1888), (2272, 70, 32), (9910, 86, 4295), (475, 32, 12358), (4826, 14, 2272), (4826, 26, 1098), (1888, 26, 1098), (12358, 14, 2272), (744, 48, 32), (475, 32, 1888), (9910, 14, 2272), (1888, 28, 32)]","(1888, 14, 2272)"
[0.030148986726999283],[19],0.8042064309120178,19,19.0,1,"[([(10130, 131, 1928), (181, 219, 90), (181, 139, 90), (1928, 206, 90), (181, 234, 90), (1928, 234, 90), (1928, 219, 90), (181, 206, 90)], 0.10459995, 'xrule'), ([(181, 219, 90), (181, 139, 90), (181, 234, 90), (637, 206, 90), (10130, 131, 637), (637, 234, 90), (637, 219, 90), (181, 206, 90)], 0.052599967, 'xrule'), ([(2881, 29, 274), (10130, 131, 274), (2881, 29, 181)], 0.032899976, 'xrule'), ([(10130, 131, 637), (637, 69, 4904), (181, 69, 4904)], 0.028400004, 'xrule'), ({(10130, 88, 2895)}, 0.009475271164510557, 'baseline'), ([(181, 219, 90), (181, 139, 90), (181, 234, 90), (274, 234, 90), (10130, 131, 274), (274, 219, 90), (274, 139, 90), (181, 206, 90)], 0.006199956, 'xrule'), ({(10130, 131, 5464)}, 0.005445997198012433, 'baseline'), ({(10130, 131, 637)}, -0.01746799519358093, 'baseline'), ({(10130, 131, 6129)}, -0.017917235400142395, 'baseline'), ({(10130, 131, 1928)}, -0.03747149281293425, 'baseline'), ({(10130, 131, 7322)}, -0.05277576017521439, 'baseline'), ({(10130, 88, 6129)}, -0.13831855810673896, 'baseline'), ({(10130, 131, 274)}, -0.1473971203049999, 'baseline'), ({(10130, 131, 478)}, -0.18933196800651875, 'baseline'), ({(10130, 131, 2895)}, -0.2522855590624516, 'baseline'), ({(10130, 163, 13572)}, -0.3029160686514572, 'baseline'), ({(10130, 88, 13006)}, -0.3112558908980778, 'baseline')]",0.030148986726999283,"[(10130, 131, 1928), (181, 219, 90), (181, 152, 2895), (181, 234, 90), (10130, 131, 274), (637, 206, 90), (10130, 131, 637), (637, 219, 90), (181, 139, 90), (181, 69, 4904), (637, 69, 4904), (2881, 29, 274), (637, 234, 90), (1928, 206, 90), (1928, 219, 90), (10130, 88, 2895), (1928, 234, 90), (2881, 29, 181), (181, 206, 90)]","(10130, 131, 181)"
[0.904102087020874],[1],0.9066410064697266,12,1.0,1,"[([(9986, 26, 1098), (6087, 26, 990), (9986, 26, 990)], 0.093599975, 'xrule'), ([(3124, 26, 1936), (3124, 26, 1098), (6087, 26, 1936)], 0.09219998, 'xrule'), ([(906, 26, 1098), (6087, 26, 990), (906, 26, 990)], 0.08100003, 'xrule'), ([(6087, 26, 990), (2101, 26, 990), (2101, 26, 1098)], 0.07029998, 'xrule'), ([(1598, 26, 990), (6087, 26, 990), (1598, 26, 1098)], 0.06580001, 'xrule'), ({(6087, 116, 3754)}, 0.017966392430430096, 'baseline'), ({(6087, 11, 23)}, -0.02120389514086351, 'baseline'), ({(6087, 28, 32), (6087, 86, 742), (6087, 26, 1936), (6087, 116, 3754)}, -0.06948830650991267, 'baseline'), ({(6087, 86, 742)}, -0.1687513931993719, 'baseline'), ({(6087, 11, 23), (6087, 26, 990), (6087, 86, 742), (6087, 116, 3754)}, -0.18455478983565846, 'baseline'), ({(6087, 11, 23), (6087, 86, 742), (6087, 26, 1936), (6087, 116, 3754)}, -0.2328180712489607, 'baseline'), ({(6087, 11, 23), (6087, 86, 742), (6087, 26, 1936)}, -0.3158245868542936, 'baseline'), ({(6087, 28, 32), (6087, 11, 23), (6087, 26, 1936), (6087, 116, 3754)}, -0.33458645998108094, 'baseline'), ({(6087, 28, 32)}, -0.3619284812708884, 'baseline'), ({(6087, 26, 1936)}, -0.42465015041397824, 'baseline')]",0.904102087020874,"[(1598, 26, 1098), (6087, 26, 1936), (9986, 26, 990), (906, 26, 1098), (2101, 26, 1098), (9986, 26, 1098), (6087, 26, 990), (3124, 26, 1098), (906, 26, 990), (1598, 26, 990), (3124, 26, 1936), (2101, 26, 990)]","(6087, 26, 1098)"
[0.01551966741681099],[9],0.08467242866754532,7,9.0,1,"[({(12195, 48, 32), (12195, 85, 434)}, 0.21602509491931537, 'baseline'), ({(12195, 48, 32), (1674, 22, 12195)}, 0.14039247779041017, 'baseline'), ({(12195, 48, 32)}, 0.06594113538609019, 'baseline'), ({(12195, 48, 32), (12195, 85, 434)}, 0.06352528461889964, 'baseline'), ({(12195, 48, 32), (12195, 85, 434), (1674, 22, 12195)}, 0.05008464582932971, 'baseline'), ({(12195, 85, 434)}, 0.020488421414292777, 'baseline'), ({(1674, 22, 12195)}, 0.011358271296019297, 'baseline'), ({(1674, 22, 12195)}, 0.005801628271721525, 'baseline'), ([(12195, 48, 32), (724, 48, 32), (724, 66, 592)], -0.027300008, 'xrule'), ([(3846, 13, 592), (12195, 48, 32), (3846, 13, 32)], -0.0384, 'xrule'), ([(10600, 39, 592), (12195, 48, 32), (10600, 48, 32), (10600, 66, 592)], -0.0436, 'xrule'), ([(7806, 48, 32), (7806, 66, 592), (12195, 48, 32), (7806, 24, 592)], -0.04760001, 'xrule'), ([(949, 48, 32), (949, 66, 592), (12195, 48, 32), (949, 24, 592)], -0.071200006, 'xrule'), ({(12195, 85, 434), (1674, 22, 12195)}, -0.07970218824014462, 'baseline'), ({(12195, 85, 434)}, -0.16877226976182225, 'baseline')]",0.01551966741681099,"[(12195, 48, 32), (1674, 22, 12195), (9491, 24, 592), (9491, 85, 434), (32, 15, 1674), (592, 135, 32), (12195, 85, 434)]","(12195, 66, 592)"
[0.19859309494495392],[2],0.8979125618934631,12,2.0,1,"[([(3381, 52, 7528), (10650, 52, 7528), (10650, 52, 2028)], 0.0034999999, 'xrule'), ([(3381, 52, 7528), (7528, 20, 9824), (2028, 20, 9824)], 0.0016000001, 'xrule'), ([(2028, 20, 11344), (3381, 52, 7528), (7528, 20, 11344)], 0.0014, 'xrule'), ({(3381, 20, 355)}, 0.000898316865356298, 'baseline'), ({(3381, 52, 831)}, 0.0008754324607604449, 'baseline'), ({(3381, 20, 3995)}, 0.000662701589255764, 'baseline'), ({(6235, 52, 3381)}, 0.0006233113550971117, 'baseline'), ({(3381, 20, 5948)}, 0.0005680597071307002, 'baseline'), ({(3381, 20, 8583)}, 0.0005536427161264923, 'baseline'), ({(3381, 20, 6596)}, 0.0004299266327020028, 'baseline'), ({(3381, 20, 4670)}, 0.0002072817999590277, 'baseline'), ({(3381, 20, 8275)}, 0.00020357967627056611, 'baseline'), ([(2028, 20, 1742), (1742, 138, 5659), (3381, 20, 5659)], 0.00020000013, 'xrule'), ({(3381, 52, 7528)}, 9.670453123188461e-05, 'baseline'), ([(2028, 20, 1742), (3381, 20, 1742)], 0.0, 'xrule'), ({(3381, 20, 5659)}, -0.00012007895901989336, 'baseline'), ({(3381, 20, 1742)}, -0.0001837246128190369, 'baseline'), ({(3381, 20, 10454)}, -0.0002546885998968538, 'baseline'), ({(3381, 20, 2872)}, -0.00038915551789155166, 'baseline'), ({(3381, 52, 1374)}, -0.0004887577945127457, 'baseline'), ({(3381, 20, 2919)}, -0.0010416587129799227, 'baseline'), ({(3381, 52, 13655)}, -0.0012705957483234607, 'baseline'), ({(3381, 20, 4955)}, -0.0016297009425445751, 'baseline'), ({(3381, 20, 832)}, -0.0018189763895648796, 'baseline'), ({(3381, 20, 7095)}, -0.003836711907168383, 'baseline')]",0.19859309494495392,"[(3381, 52, 7528), (2028, 20, 9824), (2028, 20, 10454), (10650, 52, 7528), (3381, 52, 831), (10650, 52, 2028), (2028, 52, 831), (2028, 20, 11344), (10454, 21, 355), (3381, 20, 355), (7528, 20, 9824), (7528, 20, 11344)]","(3381, 52, 2028)"
[0.9953787326812744],[1],0.9951258301734924,17,1.0,1,"[({(13377, 15, 13370)}, 0.04359814802967799, 'baseline'), ({(3408, 15, 13370), (13370, 58, 9345)}, -0.017288078610951926, 'baseline'), ({(3098, 58, 13370)}, -0.039515127439025285, 'baseline'), ([(32, 87, 13370), (7635, 120, 791), (32, 87, 7635)], -0.05759999, 'xrule'), ([(32, 87, 13370), (5176, 120, 791), (32, 87, 5176), (32, 15, 5176)], -0.06130001, 'xrule'), ([(32, 87, 13370), (5771, 133, 32), (5771, 120, 791), (32, 15, 5771)], -0.068100005, 'xrule'), ({(13370, 154, 2438), (3408, 15, 13370), (13370, 33, 90)}, -0.07053603695077633, 'baseline'), ([(32, 87, 13370), (3936, 120, 791), (32, 87, 3936)], -0.0799, 'xrule'), ([(32, 87, 13370), (32, 87, 12905), (12905, 120, 791)], -0.08090001, 'xrule'), ({(13370, 33, 90)}, -0.10025717777996476, 'baseline'), ({(3098, 58, 13370), (13370, 58, 9345)}, -0.11810927548636956, 'baseline'), ({(3408, 15, 13370)}, -0.14280434401663106, 'baseline'), ({(13377, 15, 13370), (13370, 33, 90), (3098, 58, 13370), (13370, 58, 9345)}, -0.15627138762087245, 'baseline'), ({(13370, 33, 90), (3098, 58, 13370)}, -0.15787668969693092, 'baseline'), ({(13377, 15, 13370), (32, 87, 13370), (3408, 15, 13370)}, -0.18631135363209278, 'baseline')]",0.9953787326812744,"[(13377, 15, 13370), (3098, 120, 791), (32, 87, 5176), (32, 87, 7635), (3408, 15, 13370), (8820, 120, 791), (13370, 58, 9345), (7635, 120, 791), (5176, 120, 791), (1116, 120, 791), (13377, 15, 1116), (3098, 58, 13370), (14423, 120, 791), (3408, 15, 14423), (9345, 58, 8820), (32, 87, 13370), (32, 15, 5176)]","(13370, 120, 791)"
[0.9286590814590454],[1],0.8706680536270142,11,1.0,1,"[([(358, 27, 889), (358, 27, 2565), (2565, 19, 7255)], 0.100499995, 'xrule'), ([(579, 27, 889), (2565, 19, 7255), (579, 27, 2565)], 0.092999995, 'xrule'), ([(9150, 27, 889), (2565, 19, 7255), (9150, 27, 2565)], 0.07969999, 'xrule'), ([(889, 19, 578), (2565, 19, 7255), (2565, 19, 578)], 0.0795, 'xrule'), ({(2169, 8, 889)}, 0.07867601048706913, 'baseline'), ([(889, 19, 578), (4208, 19, 578), (7255, 47, 4208)], 0.0782, 'xrule'), ({(358, 27, 889)}, 0.05414059288172486, 'baseline'), ({(2991, 76, 889)}, 0.05264848750865907, 'baseline'), ({(3419, 8, 889)}, 0.01219067995390343, 'baseline'), ({(5274, 8, 889)}, 0.01008558546366245, 'baseline'), ({(128, 8, 889)}, -0.003504817399732247, 'baseline'), ({(597, 92, 889)}, -0.028164793804196845, 'baseline'), ({(1271, 92, 889)}, -0.04812483955820464, 'baseline'), ({(1962, 47, 889)}, -0.058440391894280186, 'baseline'), ({(2799, 47, 889)}, -0.061121140621318966, 'baseline'), ({(889, 8, 1375)}, -0.07160491214640947, 'baseline'), ({(3489, 20, 889)}, -0.08896919057749214, 'baseline'), ({(7906, 20, 889)}, -0.09008566005102371, 'baseline'), ({(579, 27, 889)}, -0.14717306644969913, 'baseline'), ({(889, 8, 5274)}, -0.1601073339571414, 'baseline'), ({(889, 19, 1921)}, -0.22354402065705953, 'baseline'), ({(212, 92, 889)}, -0.2262299549846778, 'baseline'), ({(889, 8, 2169)}, -0.3183002061769629, 'baseline'), ({(138, 92, 889)}, -0.4133418381204812, 'baseline'), ({(889, 8, 3419)}, -0.4809658103776964, 'baseline')]",0.9286590814590454,"[(579, 27, 889), (2169, 8, 889), (2565, 19, 7255), (358, 27, 889), (2169, 19, 7255), (9150, 27, 2565), (2565, 19, 578), (889, 19, 578), (579, 27, 2565), (358, 27, 2565), (9150, 27, 889)]","(889, 19, 7255)"
[0.800999641418457],[2],0.9801432490348816,10,2.0,1,"[({(8623, 19, 9874)}, 0.47717173156417286, 'baseline'), ({(9874, 47, 8623), (8623, 19, 9874)}, 0.35343466357520753, 'baseline'), ({(9874, 47, 8623), (8623, 19, 9874)}, 0.31318108367872455, 'baseline'), ({(9874, 47, 8623), (8623, 19, 9874), (8623, 48, 1928)}, 0.29205976040434856, 'baseline'), ({(9874, 47, 8623), (8623, 48, 1928), (8623, 19, 9874), (8623, 85, 434)}, 0.26809535520175226, 'baseline'), ({(9874, 47, 8623)}, 0.21475652926819033, 'baseline'), ({(8623, 48, 1928), (8623, 17, 862)}, 0.17418704488547296, 'baseline'), ({(9874, 47, 8623), (8623, 19, 9874), (8623, 17, 862)}, 0.17191247202416668, 'baseline'), ({(8623, 19, 9874)}, 0.11486200530257805, 'baseline'), ({(8623, 48, 1928), (8623, 19, 9874), (8623, 17, 862)}, 0.06395737358969016, 'baseline'), ([(6906, 17, 862), (8623, 17, 862), (6906, 43, 384)], 0.0051000006, 'xrule'), ([(4222, 43, 384), (4222, 17, 862), (8623, 17, 862)], 0.0023999996, 'xrule'), ([(4269, 17, 862), (8623, 17, 862), (4269, 43, 384)], -0.0045000017, 'xrule'), ([(3425, 17, 862), (8623, 17, 862), (3425, 43, 384)], -0.008500002, 'xrule'), ([(4269, 85, 434), (8623, 85, 434), (4269, 43, 384)], -0.009300001, 'xrule')]",0.800999641418457,"[(13977, 43, 384), (8623, 85, 434), (13236, 43, 384), (11790, 43, 384), (8623, 19, 9874), (8623, 48, 1928), (13236, 19, 9874), (11790, 85, 434), (13977, 48, 1928), (9874, 47, 8623)]","(8623, 43, 384)"
[0.6505142450332642],[1],0.8807279467582703,12,1.0,1,"[({(2815, 20, 535)}, 0.26424632566905365, 'baseline'), ({(9783, 20, 535)}, 0.23634139779879573, 'baseline'), ({(9783, 20, 535), (535, 123, 2458), (2815, 20, 535)}, 0.1860331700177523, 'baseline'), ({(535, 192, 2458), (2815, 20, 535)}, 0.17642567610720838, 'baseline'), ({(10650, 20, 535)}, 0.15045903174073896, 'baseline'), ({(4215, 76, 535)}, 0.11973575789791481, 'baseline'), ({(9783, 20, 535), (10650, 20, 535), (535, 192, 2458), (2815, 20, 535)}, 0.11194090084669976, 'baseline'), ({(7657, 42, 535)}, 0.09579424099002025, 'baseline'), ({(9783, 20, 535), (4215, 76, 535), (10650, 20, 535), (2815, 20, 535)}, 0.07635037138486743, 'baseline'), ({(9783, 20, 535), (12535, 20, 535), (10650, 20, 535), (2815, 20, 535)}, 0.07088188363893615, 'baseline'), ([(1508, 43, 141), (1508, 48, 32), (535, 43, 141)], 0.0036999881, 'xrule'), ([(8267, 43, 141), (8267, 48, 32), (535, 43, 141)], 0.0022999942, 'xrule'), ([(3941, 43, 141), (3941, 48, 32), (535, 43, 141)], -0.018399999, 'xrule'), ([(212, 42, 535), (2911, 48, 32), (2911, 41, 212)], -0.025300011, 'xrule')]",0.6505142450332642,"[(9783, 20, 535), (535, 123, 2458), (10650, 20, 535), (9321, 48, 32), (535, 192, 2458), (2458, 48, 32), (6517, 48, 32), (2815, 20, 535), (9502, 48, 32), (10650, 20, 9321), (9783, 20, 6517), (2815, 20, 9502)]","(535, 48, 32)"
